timestamp,bar_index,green_votes,red_votes,bearish_3d,bearish_1w,target_eth_short_ratio,current_eth_short_ratio,health_factor,reason,actions,date
2023-05-28 00:00:00+00:00,0,4,0,False,False,0.0,0.0,inf,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 2063.0}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 99.9}]",2023-05-28
2023-05-28 01:00:00+00:00,1,4,0,False,False,0.0,0.0,1.4217057260349724,cooldown_skip,[],2023-05-28
2023-05-28 02:00:00+00:00,2,4,0,False,False,0.0,0.0,1.4078899003790275,cooldown_skip,[],2023-05-28
2023-05-28 03:00:00+00:00,3,4,0,False,False,0.0,0.0,1.4133981294977844,cooldown_skip,[],2023-05-28
2023-05-28 17:00:00+00:00,17,4,0,False,False,0.0,0.0,1.425638289786398,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 3.293386988459133}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.1592494482802843}]",2023-05-28
2023-05-28 18:00:00+00:00,18,4,0,False,False,0.0,0.0,1.4320716754387441,cooldown_skip,[],2023-05-28
2023-05-28 19:00:00+00:00,19,4,0,False,False,0.0,0.0,1.4320585972780384,cooldown_skip,[],2023-05-28
2023-05-28 20:00:00+00:00,20,4,0,False,False,0.0,0.0,1.4348034306845026,cooldown_skip,[],2023-05-28
2023-05-28 21:00:00+00:00,21,4,0,False,False,0.0,0.0,1.4375482138380478,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 37.856976464554464}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 1.813866642114624}]",2023-05-28
2023-05-28 22:00:00+00:00,22,4,0,False,False,0.0,0.0,1.4313076207735222,cooldown_skip,[],2023-05-28
2023-05-28 23:00:00+00:00,23,4,0,False,False,0.0,0.0,1.421729812743516,cooldown_skip,[],2023-05-28
2023-05-29 00:00:00+00:00,24,4,0,False,False,0.0,0.0,1.423083207527969,cooldown_skip,[],2023-05-29
2023-05-29 01:00:00+00:00,25,4,0,False,False,0.0,0.0,1.4264861265068745,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 5.864577602626014}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.2805897042635722}]",2023-05-29
2023-05-29 02:00:00+00:00,26,4,0,False,False,0.0,0.0,1.4197108591727061,cooldown_skip,[],2023-05-29
2023-05-29 03:00:00+00:00,27,4,0,False,False,0.0,0.0,1.4121934840763732,cooldown_skip,[],2023-05-29
2023-05-29 04:00:00+00:00,28,4,0,False,False,0.0,0.0,1.4108161617616461,cooldown_skip,[],2023-05-29
2023-05-29 16:00:00+00:00,40,3,1,False,False,0.25,0.0,1.3861045898683428,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.457974439600908}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 861.2427195135994}]",2023-05-29
2023-05-29 17:00:00+00:00,41,3,1,False,False,0.25,0.20879367538506105,1.2581853751347214,cooldown_skip,[],2023-05-29
2023-05-29 18:00:00+00:00,42,3,1,False,False,0.25,0.2088069237847703,1.2581547214052464,cooldown_skip,[],2023-05-29
2023-05-29 19:00:00+00:00,43,3,1,False,False,0.25,0.20889658087103632,1.25767612298839,cooldown_skip,[],2023-05-29
2023-05-30 02:00:00+00:00,50,4,0,False,False,0.0,0.2052011652122471,1.2786399477454093,hedge_down,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 861.2427195135995}, {'type': 'repay', 'symbol': 'ETH', 'amount': 0.45297346922277076}]",2023-05-30
2023-05-30 03:00:00+00:00,51,4,0,False,False,0.0,0.0022540456427769173,1.416739040688251,cooldown_skip,[],2023-05-30
2023-05-30 04:00:00+00:00,52,4,0,False,False,0.0,0.0022575148580658926,1.4126592720057565,cooldown_skip,[],2023-05-30
2023-05-30 05:00:00+00:00,53,4,0,False,False,0.0,0.002268301217500414,1.4058551715615284,cooldown_skip,[],2023-05-30
2023-05-30 09:00:00+00:00,57,4,0,False,False,0.0,0.0022484638002893387,1.4247914961799801,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 9.439653990582883}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.44948590736855576}]",2023-05-30
2023-05-30 10:00:00+00:00,58,4,0,False,False,0.0,0.002223981634647898,1.434489758375712,cooldown_skip,[],2023-05-30
2023-05-30 11:00:00+00:00,59,4,0,False,False,0.0,0.002221753427733123,1.441904608655669,cooldown_skip,[],2023-05-30
2023-05-30 12:00:00+00:00,60,4,0,False,False,0.0,0.0022120580521579683,1.4439424961868228,cooldown_skip,[],2023-05-30
2023-05-30 13:00:00+00:00,61,4,0,False,False,0.0,0.0022206240667531573,1.435134548463761,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 40.36342235355687}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 1.9038271450048778}]",2023-05-30
2023-05-30 14:00:00+00:00,62,4,0,False,False,0.0,0.0022078007132227554,1.410277971820005,cooldown_skip,[],2023-05-30
2023-05-30 15:00:00+00:00,63,4,0,False,False,0.0,0.0022173608257805527,1.4068976391335173,cooldown_skip,[],2023-05-30
2023-05-30 16:00:00+00:00,64,4,0,False,False,0.0,0.0022058448013377177,1.4169418498699464,cooldown_skip,[],2023-05-30
2023-05-30 17:00:00+00:00,65,4,0,False,False,0.0,0.00218659113644572,1.4283440100853002,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 20.26560866817954}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.9513789031725263}]",2023-05-30
2023-05-30 18:00:00+00:00,66,4,0,False,False,0.0,0.0021742629202610845,1.4270276665494632,cooldown_skip,[],2023-05-30
2023-05-30 19:00:00+00:00,67,4,0,False,False,0.0,0.0021734652430647327,1.4270168541908337,cooldown_skip,[],2023-05-30
2023-05-30 20:00:00+00:00,68,4,0,False,False,0.0,0.0021734330024533125,1.4243427017559005,cooldown_skip,[],2023-05-30
2023-05-31 00:00:00+00:00,72,4,0,False,False,0.0,0.0021758692582896483,1.4236190056922335,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 5.853785136038368}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.27442193106064433}]",2023-05-31
2023-05-31 01:00:00+00:00,73,4,0,False,False,0.0,0.002186348905454582,1.4117062729390617,cooldown_skip,[],2023-05-31
2023-05-31 02:00:00+00:00,74,4,0,False,False,0.0,0.002187381331018802,1.4057109514655886,cooldown_skip,[],2023-05-31
2023-05-31 03:00:00+00:00,75,4,0,False,False,0.0,0.0021862413016987534,1.4076944303367098,cooldown_skip,[],2023-05-31
2023-05-31 06:00:00+00:00,78,3,1,False,False,0.25,0.00219230500795394,1.3817270954564778,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.4648191831220181}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 867.32108096507}]",2023-05-31
2023-05-31 07:00:00+00:00,79,3,1,False,False,0.25,0.20602486690314267,1.2501979849423512,cooldown_skip,[],2023-05-31
2023-05-31 08:00:00+00:00,80,3,1,False,False,0.25,0.2058098127303371,1.2508686303963394,cooldown_skip,[],2023-05-31
2023-06-02 06:00:00+00:00,126,4,0,False,False,0.0,0.20540932450197988,1.2600560680176602,hedge_down,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 867.3210809650699}, {'type': 'repay', 'symbol': 'ETH', 'amount': 0.45848769259276395}]",2023-06-02
2023-06-02 07:00:00+00:00,127,4,0,False,False,0.0,0.00495080992375656,1.3918813963917813,cooldown_skip,[],2023-06-02
2023-06-02 08:00:00+00:00,128,4,0,False,False,0.0,0.00491916238347156,1.4057548666409465,cooldown_skip,[],2023-06-02
2023-06-02 09:00:00+00:00,129,4,0,False,False,0.0,0.004921928680838221,1.403105711056791,cooldown_skip,[],2023-06-02
2023-06-04 06:00:00+00:00,174,4,0,False,False,0.0,0.004827629250744887,1.4362951108278423,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 55.9376388718083}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 2.5799492720653965}]",2023-06-04
2023-06-04 07:00:00+00:00,175,4,0,False,False,0.0,0.004785818079172626,1.414447371952165,cooldown_skip,[],2023-06-04
2023-06-04 08:00:00+00:00,176,4,0,False,False,0.0,0.004803465058057658,1.408547382859775,cooldown_skip,[],2023-06-04
2023-06-04 09:00:00+00:00,177,4,0,False,False,0.0,0.0047930384199855805,1.4163491779252018,cooldown_skip,[],2023-06-04
2023-06-04 11:00:00+00:00,179,4,0,False,False,0.0,0.0047709586130491415,1.420924931107697,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 8.017690058560675}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.3691093257374246}]",2023-06-04
2023-06-04 12:00:00+00:00,180,4,0,False,False,0.0,0.004752757060983041,1.4223236087101103,cooldown_skip,[],2023-06-04
2023-06-04 13:00:00+00:00,181,4,0,False,False,0.0,0.004695705028179819,1.441898781726676,cooldown_skip,[],2023-06-04
2023-06-04 14:00:00+00:00,182,4,0,False,False,0.0,0.004686508150065494,1.4432067013674184,cooldown_skip,[],2023-06-04
2023-06-04 15:00:00+00:00,183,4,0,False,False,0.0,0.004683673442433096,1.4412582898452724,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 72.88096294196657}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 3.3019538312482815}]",2023-06-04
2023-06-04 16:00:00+00:00,184,4,0,False,False,0.0,0.004596463643232232,1.4198979198742505,cooldown_skip,[],2023-06-04
2023-06-04 17:00:00+00:00,185,4,0,False,False,0.0,0.004591533031203285,1.4224493545678183,cooldown_skip,[],2023-06-04
2023-06-04 18:00:00+00:00,186,4,0,False,False,0.0,0.004574693574548649,1.4307726723439589,cooldown_skip,[],2023-06-04
2023-06-04 19:00:00+00:00,187,4,0,False,False,0.0,0.004584483283199351,1.4288199105357042,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 33.64170170035868}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 1.5131949571660657}]",2023-06-04
2023-06-04 20:00:00+00:00,188,4,0,False,False,0.0,0.00456367343107727,1.414839965674811,cooldown_skip,[],2023-06-04
2023-06-04 21:00:00+00:00,189,4,0,False,False,0.0,0.00457446782351671,1.409732402145998,cooldown_skip,[],2023-06-04
2023-06-04 22:00:00+00:00,190,4,0,False,False,0.0,0.004569389026450889,1.4109996249022005,cooldown_skip,[],2023-06-04
2023-06-05 03:00:00+00:00,195,3,1,False,False,0.25,0.0046073055245778784,1.376004866643349,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.4814181518390762}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 899.1833641383429}]",2023-06-05
2023-06-05 04:00:00+00:00,196,3,1,False,False,0.25,0.19964925970074707,1.253652156749259,cooldown_skip,[],2023-06-05
2023-06-05 16:00:00+00:00,208,1,3,False,False,0.75,0.20903863411544346,1.1881469905600623,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 899.1833641383429}, {'type': 'repay', 'symbol': 'USDC', 'amount': 899.1833641383429}]",2023-06-05
2023-06-05 17:00:00+00:00,209,1,3,False,False,0.75,0.20879906607280765,1.3209955344988549,cooldown_skip,[],2023-06-05
2023-06-05 18:00:00+00:00,210,1,3,False,False,0.75,0.20862842973640447,1.3176332758649991,cooldown_skip,[],2023-06-05
2023-06-05 19:00:00+00:00,211,1,3,False,False,0.75,0.20815648884736393,1.3203907802032553,cooldown_skip,[],2023-06-05
2023-06-05 20:00:00+00:00,212,1,3,False,False,0.75,0.20798364829287924,1.3207850394439498,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.2713846087655623}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 489.35665847077655}]",2023-06-05
2023-06-05 21:00:00+00:00,213,1,3,False,False,0.75,0.3243517098449989,1.244394096156952,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 489.35665847077655}, {'type': 'repay', 'symbol': 'USDC', 'amount': 489.35665847077655}]",2023-06-05
2023-06-05 22:00:00+00:00,214,1,3,False,False,0.75,0.3235672818878615,1.3311707100150711,cooldown_skip,[],2023-06-05
2023-06-05 23:00:00+00:00,215,1,3,False,False,0.75,0.32400142464518794,1.330423554652027,cooldown_skip,[],2023-06-05
2023-06-06 00:00:00+00:00,216,1,3,False,False,0.75,0.3247242454554053,1.3275847599155168,cooldown_skip,[],2023-06-06
2023-06-06 01:00:00+00:00,217,1,3,False,False,0.75,0.3271639777475,1.3159469788861962,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.2501722571553645}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 451.1893383084349}]",2023-06-06
2023-06-06 02:00:00+00:00,218,1,3,False,False,0.75,0.43188132927647044,1.2575365092100808,cooldown_skip,[],2023-06-06
2023-06-06 03:00:00+00:00,219,1,3,False,False,0.75,0.4303859203783471,1.2611104947952623,cooldown_skip,[],2023-06-06
2023-06-06 04:00:00+00:00,220,1,3,False,False,0.75,0.4323528206355895,1.2571084789215108,cooldown_skip,[],2023-06-06
2023-06-06 05:00:00+00:00,221,1,3,False,False,0.75,0.43183445189350333,1.2580743539341885,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.036310092163520054}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 65.87609014414917}, {'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 20.840982738625712}, {'type': 'repay', 'symbol': 'USDC', 'amount': 20.840982738625712}]",2023-06-06
2023-06-06 06:00:00+00:00,222,1,3,False,False,0.75,0.44636541193239393,1.2548235374327719,cooldown_skip,[],2023-06-06
2023-06-06 07:00:00+00:00,223,1,3,False,False,0.75,0.44373368044442363,1.261370686560548,cooldown_skip,[],2023-06-06
2023-06-06 08:00:00+00:00,224,1,3,False,False,0.75,0.4458901780790742,1.256389270005505,cooldown_skip,[],2023-06-06
2023-06-06 09:00:00+00:00,225,1,3,False,False,0.75,0.44506948439636773,1.258600751227743,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.03926472502976056}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 71.27266137369587}]",2023-06-06
2023-06-06 10:00:00+00:00,226,1,3,False,False,0.75,0.4643753637394314,1.243981108120758,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 0.32341838599302264}, {'type': 'repay', 'symbol': 'USDC', 'amount': 0.32341838599302264}]",2023-06-06
2023-06-06 11:00:00+00:00,227,1,3,False,False,0.75,0.46563523639649057,1.2404288502896863,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 8.976164558903406}, {'type': 'repay', 'symbol': 'USDC', 'amount': 8.976164558903406}]",2023-06-06
2023-06-06 12:00:00+00:00,228,1,3,False,False,0.75,0.4736440045926783,1.2224890081346116,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 40.60763863572731}, {'type': 'repay', 'symbol': 'USDC', 'amount': 40.60763863572731}]",2023-06-06
2023-06-07 15:00:00+00:00,255,1,3,False,False,0.75,0.48591731317919995,1.2050341170905403,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 33.511983436470246}, {'type': 'repay', 'symbol': 'USDC', 'amount': 33.511983436470246}]",2023-06-07
2023-06-07 16:00:00+00:00,256,1,3,False,False,0.75,0.4934197487321459,1.1933117881657107,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 30.626248424518508}, {'type': 'repay', 'symbol': 'USDC', 'amount': 30.626248424518508}]",2023-06-07
2023-06-07 17:00:00+00:00,257,1,3,False,False,0.75,0.49523211634794345,1.1943943668824137,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 2.0785989737594264}, {'type': 'repay', 'symbol': 'USDC', 'amount': 2.0785989737594264}]",2023-06-07
2023-06-07 18:00:00+00:00,258,1,3,False,False,0.75,0.4982280689991791,1.1882455414532234,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 12.537897337232835}, {'type': 'repay', 'symbol': 'USDC', 'amount': 12.537897337232835}]",2023-06-07
2023-06-07 20:00:00+00:00,260,1,3,False,False,0.75,0.4987317320213506,1.1877595428143257,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 6.392363312899192}, {'type': 'repay', 'symbol': 'USDC', 'amount': 6.392363312899192}]",2023-06-07
2023-06-07 21:00:00+00:00,261,1,3,False,False,0.75,0.5007753619639174,1.18196878762105,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 18.512099414208706}, {'type': 'repay', 'symbol': 'USDC', 'amount': 18.512099414208706}]",2023-06-07
2023-06-07 22:00:00+00:00,262,1,3,False,False,0.75,0.502720611471612,1.1809985992314378,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 3.8691159409987677}, {'type': 'repay', 'symbol': 'USDC', 'amount': 3.8691159409987677}]",2023-06-07
2023-06-08 03:00:00+00:00,267,1,3,False,False,0.75,0.5071628949430806,1.1728632286610479,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 14.652227656981495}, {'type': 'repay', 'symbol': 'USDC', 'amount': 14.652227656981495}]",2023-06-08
2023-06-09 17:00:00+00:00,305,1,3,False,False,0.75,0.513971110383878,1.1613473762721147,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 23.16818862371065}, {'type': 'repay', 'symbol': 'USDC', 'amount': 23.16818862371065}]",2023-06-09
2023-06-09 18:00:00+00:00,306,1,3,False,False,0.75,0.5224456502672525,1.1466864613499053,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 33.37912597925367}, {'type': 'repay', 'symbol': 'USDC', 'amount': 33.37912597925367}]",2023-06-09
2023-06-09 19:00:00+00:00,307,1,3,False,False,0.75,0.5374565011042909,1.120565903107512,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 56.93298512306012}, {'type': 'repay', 'symbol': 'USDC', 'amount': 56.93298512306012}]",2023-06-09
2023-06-09 23:00:00+00:00,311,1,3,False,False,0.75,0.5399377133395297,1.1227438250723167,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 4.151421123736554}, {'type': 'repay', 'symbol': 'USDC', 'amount': 4.151421123736554}]",2023-06-09
2023-06-10 00:00:00+00:00,312,1,3,False,False,0.75,0.5543258333942397,1.096102951963516,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 49.56994008577715}, {'type': 'repay', 'symbol': 'USDC', 'amount': 49.56994008577715}]",2023-06-10
2023-06-10 02:00:00+00:00,314,1,3,False,False,0.75,0.5677462542115432,1.0758827368598365,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 45.943496630700906}, {'type': 'repay', 'symbol': 'USDC', 'amount': 45.943496630700906}]",2023-06-10
2023-06-10 03:00:00+00:00,315,1,3,False,False,0.75,0.5725924770011079,1.071171818316746,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 15.817813448841434}, {'type': 'repay', 'symbol': 'USDC', 'amount': 15.817813448841434}]",2023-06-10
2023-06-10 04:00:00+00:00,316,1,3,False,False,0.75,0.6265335110481068,0.9816873262837654,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 162.37863428983974}, {'type': 'repay', 'symbol': 'USDC', 'amount': 162.37863428983974}]",2023-06-10
2023-06-10 05:00:00+00:00,317,1,3,False,False,0.75,0.6260266581046129,0.9881035075768095,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 4.067745705041148}, {'type': 'repay', 'symbol': 'USDC', 'amount': 4.067745705041148}]",2023-06-10
2023-07-06 19:00:00+00:00,955,4,0,False,False,0.0,0.46024965116419264,1.3599730053653998,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 36.56154497540491}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 1.7467710870602344}]",2023-07-06
2023-07-06 20:00:00+00:00,956,4,0,False,False,0.0,0.4595954514982442,1.3407088401837526,cooldown_skip,[],2023-07-06
2023-07-06 21:00:00+00:00,957,4,0,False,False,0.0,0.4636060411761441,1.3281774304461529,cooldown_skip,[],2023-07-06
2023-07-06 22:00:00+00:00,958,4,0,False,False,0.0,0.46608943376012524,1.3201576654524958,cooldown_skip,[],2023-07-06
2023-07-07 12:00:00+00:00,972,4,0,False,False,0.0,0.45219094172474883,1.3599539792962192,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 36.702900125590794}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 1.757727575525657}]",2023-07-07
2023-07-07 13:00:00+00:00,973,4,0,False,False,0.0,0.45080161779549366,1.3446084273002803,cooldown_skip,[],2023-07-07
2023-07-07 14:00:00+00:00,974,4,0,False,False,0.0,0.4441137258490209,1.3650485762521212,cooldown_skip,[],2023-07-07
2023-07-07 15:00:00+00:00,975,4,0,False,False,0.0,0.4428734247242794,1.3685061732133366,cooldown_skip,[],2023-07-07
2023-07-07 16:00:00+00:00,976,4,0,False,False,0.0,0.43786156935668835,1.3842544867358086,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 128.8194673262525}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 5.991184723413698}]",2023-07-07
2023-07-07 17:00:00+00:00,977,4,0,False,False,0.0,0.42908878898779507,1.3396653419643352,cooldown_skip,[],2023-07-07
2023-07-07 18:00:00+00:00,978,4,0,False,False,0.0,0.4302524900708114,1.3348223220257933,cooldown_skip,[],2023-07-07
2023-07-07 19:00:00+00:00,979,4,0,False,False,0.0,0.42519180904493753,1.351423232463738,cooldown_skip,[],2023-07-07
2023-07-07 22:00:00+00:00,982,4,0,False,False,0.0,0.4246076536485919,1.3538704445929934,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 15.307200943911884}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.7112508717659521}]",2023-07-07
2023-07-07 23:00:00+00:00,983,4,0,False,False,0.0,0.4239555838884282,1.3482989191223318,cooldown_skip,[],2023-07-07
2023-07-08 00:00:00+00:00,984,4,0,False,False,0.0,0.42209432623862647,1.3543188643066855,cooldown_skip,[],2023-07-08
2023-07-08 01:00:00+00:00,985,4,0,False,False,0.0,0.41917462461410393,1.3632946959445544,cooldown_skip,[],2023-07-08
2023-07-08 02:00:00+00:00,986,4,0,False,False,0.0,0.4165491298389226,1.372080158034664,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 87.92817538033425}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 4.016472208731317}]",2023-07-08
2023-07-08 03:00:00+00:00,987,4,0,False,False,0.0,0.41110219013925137,1.3426101653557452,cooldown_skip,[],2023-07-08
2023-07-08 04:00:00+00:00,988,4,0,False,False,0.0,0.4116670263116048,1.340106653341703,cooldown_skip,[],2023-07-08
2023-07-08 05:00:00+00:00,989,4,0,False,False,0.0,0.4160047979019891,1.3265479375726712,cooldown_skip,[],2023-07-08
2023-07-08 07:00:00+00:00,991,4,0,False,False,0.0,0.40519094608829487,1.3617494697707682,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 48.253763870215984}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 2.192155984827002}]",2023-07-08
2023-07-08 08:00:00+00:00,992,4,0,False,False,0.0,0.39519388238306774,1.3717650555725764,cooldown_skip,[],2023-07-08
2023-07-08 09:00:00+00:00,993,4,0,False,False,0.0,0.3966988866277939,1.3661306731150082,cooldown_skip,[],2023-07-08
2023-07-08 10:00:00+00:00,994,4,0,False,False,0.0,0.3988354935398795,1.3586266126487119,cooldown_skip,[],2023-07-08
2023-07-11 11:00:00+00:00,1067,4,0,False,False,0.0,0.40149532173193325,1.3503398540348708,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 1.4249630448561597}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.06455955019552397}]",2023-07-11
2023-07-11 12:00:00+00:00,1068,4,0,False,False,0.0,0.3988509831557209,1.3592444892438935,cooldown_skip,[],2023-07-11
2023-07-11 13:00:00+00:00,1069,4,0,False,False,0.0,0.40093040554391846,1.3517723685512513,cooldown_skip,[],2023-07-11
2023-07-11 14:00:00+00:00,1070,4,0,False,False,0.0,0.4001551356837761,1.3553570287116685,cooldown_skip,[],2023-07-11
2023-07-11 15:00:00+00:00,1071,4,0,False,False,0.0,0.40081818592310375,1.3527173282932818,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 11.417843004905347}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.5154281591459757}]",2023-07-11
2023-07-11 16:00:00+00:00,1072,4,0,False,False,0.0,0.4014309613820629,1.345143896781851,cooldown_skip,[],2023-07-11
2023-07-11 17:00:00+00:00,1073,4,0,False,False,0.0,0.40074290211037245,1.3474862709230546,cooldown_skip,[],2023-07-11
2023-07-11 18:00:00+00:00,1074,4,0,False,False,0.0,0.40278486772673544,1.3403447716164252,cooldown_skip,[],2023-07-11
2023-07-12 12:00:00+00:00,1092,4,0,False,False,0.0,0.39926455133437283,1.3552656145413535,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 22.353319520142705}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.9991483758667813}]",2023-07-12
2023-07-12 13:00:00+00:00,1093,4,0,False,False,0.0,0.3959930144415669,1.3553138074795557,cooldown_skip,[],2023-07-12
2023-07-12 14:00:00+00:00,1094,4,0,False,False,0.0,0.395128383816179,1.3594910891409338,cooldown_skip,[],2023-07-12
2023-07-12 15:00:00+00:00,1095,4,0,False,False,0.0,0.39558398314827814,1.3559650053405057,cooldown_skip,[],2023-07-12
2023-07-13 12:00:00+00:00,1116,4,0,False,False,0.0,0.3963114355523267,1.3527321050425496,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 11.6650645515681}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.5216382939577678}]",2023-07-13
2023-07-13 13:00:00+00:00,1117,4,0,False,False,0.0,0.3957075786916014,1.350337984114923,cooldown_skip,[],2023-07-13
2023-07-13 14:00:00+00:00,1118,4,0,False,False,0.0,0.3959782488692394,1.3484617788486508,cooldown_skip,[],2023-07-13
2023-07-13 15:00:00+00:00,1119,4,0,False,False,0.0,0.3773617619528798,1.4257080232345192,cooldown_skip,[],2023-07-13
2023-07-13 16:00:00+00:00,1120,4,0,False,False,0.0,0.36456224517961494,1.4821419671084688,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 584.2459400344366}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 23.07875421488344}]",2023-07-13
2023-07-13 17:00:00+00:00,1121,4,0,False,False,0.0,0.3269756626471414,1.3762219444434804,cooldown_skip,[],2023-07-13
2023-07-13 18:00:00+00:00,1122,4,0,False,False,0.0,0.33200615203960526,1.352896648614326,cooldown_skip,[],2023-07-13
2023-07-13 19:00:00+00:00,1123,4,0,False,False,0.0,0.32537080828338155,1.3847294483760182,cooldown_skip,[],2023-07-13
